track_id,track_name,artists,track_genre,vibe,popularity,danceability,energy,valence,tempo,acousticness,speechiness,liveness,instrumentalness,loudness,duration_min
6rmVTVMUiZfULS51lpzhDr,"Ravers - 12"" Version",Steel Pulse,dub,Energetic & Danceable,25,0.698,0.629,0.853,78.865,0.0428,0.19,0.064,0.000177,-8.943,5.935
2brjqyVhm1MsenpS3rSj4i,Big Sandy River,Kenny Baker,bluegrass,Acoustic & Mellow,25,0.562,0.668,0.923,135.505,0.531,0.036,0.136,0.487,-13.485,2.487
68AII8xLoXkPMlVrLEHnwA,Jornalero,Pepe Aguirre,tango,Acoustic & Mellow,25,0.723,0.258,0.8,117.861,0.979,0.109,0.37,6.87e-05,-9.173,3.161
33vATcVHXVW9yLZFWkQ6Un,Cambalache,Tita Merello;Francisco Canaro Y Su Orquesta Tipica,tango,Acoustic & Mellow,25,0.648,0.366,0.727,130.754,0.855,0.262,0.0773,0.0,-8.342,2.535
6GSRoOG3wewHfTWnfGqB7Q,Om Numah Shivaya,Apache Indian,dancehall,Energetic & Danceable,25,0.663,0.597,0.472,74.932,0.141,0.0557,0.0602,2.22e-05,-7.654,4.423
2F9EeKA1IRonwu1RabOpGq,Hooks And Splinters,Otep,industrial,Instrumental,25,0.278,0.962,0.109,92.412,0.000794,0.251,0.0684,0.816,-6.147,3.554
7p0h4RYJA700piwO1grdoz,Afrorumbachilenera,Juanafé,afrobeat,Acoustic & Mellow,25,0.588,0.745,0.432,95.071,0.515,0.0886,0.179,0.0,-5.754,4.656
3TpFqu5MiSlmjZLzjK6Gix,One Cup Beyond,Hillbilly Casino,psych-rock,Energetic & Danceable,25,0.469,0.948,0.803,104.86,0.00387,0.111,0.252,0.0,-3.562,1.775
15fNOU93CnwoNRKSVKsZMg,No Idols,Varials,death-metal,Instrumental,25,0.282,0.944,0.23,87.957,0.000148,0.122,0.101,0.342,-5.953,2.45
34CpftIM0mTrUcBmjxN6uJ,Orunmilá,Metá Metá,afrobeat,Energetic & Danceable,25,0.623,0.66,0.961,106.887,0.405,0.0546,0.136,1.68e-05,-5.582,4.06
0He9BokrpFiEj8rS5MGidt,Fuck Orgus - Dr. Rude Mix,DJ Furax,j-dance,Instrumental,25,0.833,0.942,0.557,147.034,0.00347,0.379,0.342,0.76,-7.813,3.336
4UdaQlnnMTdvpLS1Ex7XJ1,Spineless,Malevolence,death-metal,Energetic & Danceable,25,0.296,0.964,0.228,94.947,0.000315,0.0653,0.055,1.03e-06,-1.71,4.965
1ZF747WWzQNJqqgXuhN8aS,Back to the Hop,Danny & The Juniors,rockabilly,Acoustic & Mellow,25,0.569,0.627,0.912,168.056,0.751,0.056,0.0601,0.0,-9.495,2.128
4GpJyQ58wvKwllL3CAbfX5,One Time Again,Justnormal,study,Acoustic & Mellow,25,0.588,0.373,0.424,176.218,0.789,0.269,0.117,4.5e-05,-9.0,1.841
7xcuZ6it2nDqVUh0B29znm,Rise Up,K Lion,dancehall,Energetic & Danceable,25,0.795,0.611,0.329,100.025,0.377,0.297,0.158,0.0,-7.626,3.324
06wzvBe5tlyfOP1ligSZkl,Sube a Mi Voiture,Pappo,heavy-metal,Energetic & Danceable,25,0.326,0.859,0.579,138.558,0.0193,0.0513,0.658,0.0012,-9.552,3.981
4eX0LRKcUcSTwuHAeOeWk0,Cosas Que Pueden Pasar,Almafuerte,heavy-metal,Energetic & Danceable,25,0.316,0.911,0.618,124.173,0.000292,0.177,0.351,0.0,-4.844,3.189
3gOpCtxMrNDuXXhOpYEiyA,De Hoy No Pasa,Carajo,heavy-metal,Energetic & Danceable,25,0.435,0.929,0.73,80.092,0.00064,0.0483,0.337,3.25e-06,-3.567,2.53
35gu3olgH7ibZ7RHBG06UJ,Shock,Carajo,heavy-metal,Energetic & Danceable,25,0.489,0.982,0.378,114.052,9.37e-05,0.0758,0.244,0.00011,-4.008,3.516
1PsY0LaQ87ZR2s6fuQtc2X,Que Sea Rock,Pappo,heavy-metal,Energetic & Danceable,25,0.305,0.96,0.361,157.201,0.0104,0.0509,0.982,0.00334,-4.717,4.473
3mXHmXQi9pJKgDpLEJ6ZbT,Carnaval Apurimeño,Duo Retama,guitar,Acoustic & Mellow,25,0.413,0.732,0.851,114.215,0.567,0.0377,0.0983,0.0176,-4.311,9.116
5wzXA6J543VYmrDVrFN6Bg,O Caçador e a Flecha,Caê,afrobeat,Energetic & Danceable,25,0.795,0.598,0.883,108.992,0.312,0.0329,0.0552,0.00807,-7.021,3.531
5b0UG5Jryht0nOZwBy8cVu,Les hommes de la paix,Danakil,dub,Energetic & Danceable,25,0.879,0.342,0.858,142.057,0.0893,0.21,0.335,0.0,-10.786,4.864
0zZ2wrPTMDtaqAJ22orgd7,"12 Variations on an Allegretto in B Flat, K.500: 12b. Variation XI : Adagio - Pt. 2",Wolfgang Amadeus Mozart;Danielle Laval,classical,Acoustic & Instrumental,25,0.538,0.0733,0.676,107.567,0.992,0.0719,0.0884,0.892,-22.872,0.728
7lW54iMwSmGmFL8D13ipT1,Popcorn,The Upsetters,dub,Instrumental,25,0.798,0.703,0.754,123.177,0.00418,0.0856,0.119,0.888,-10.11,2.099
2nnGYUALBrnD0w7gs2eO2m,Chance to Find Me,Toini & The Tomcats,rockabilly,Energetic & Danceable,25,0.522,0.804,0.878,151.4,0.552,0.112,0.26,7.52e-05,-5.451,2.723
59aPEtpnCoWhUWiMd238zv,Ego Tripp,Mushroomhead,groove,Energetic & Danceable,25,0.389,0.927,0.221,113.399,0.0207,0.252,0.943,0.00307,-8.973,6.089
4uaRUpAdVcjF5ME0QoZfuG,"12 Variations in C Major on ""Ah, vous dirai-je Maman"", K. 265: 8. Variation VII",Wolfgang Amadeus Mozart;Danielle Laval,classical,Acoustic & Instrumental,25,0.367,0.175,0.816,74.077,0.974,0.0428,0.232,0.853,-19.716,0.726
3pdRzJHE1RtP62sY7rad67,Amargura,Carlos Gardel,tango,Acoustic & Mellow,25,0.571,0.156,0.556,66.772,0.987,0.1,0.306,0.000172,-9.633,2.552
4ogHSgRXA2dSDQua8eOJ1a,"7 Variations on ""Willem van Nassau"" in D, K.25: 2. Variation I",Wolfgang Amadeus Mozart;Danielle Laval,classical,Acoustic & Instrumental,25,0.348,0.158,0.961,129.514,0.978,0.0407,0.108,0.976,-27.883,0.814
1GiRj5yKavoBDJZqZkLPFc,La Poetisa,Saurom,spanish,Energetic & Danceable,25,0.526,0.806,0.464,130.051,0.316,0.0407,0.127,0.0,-5.179,3.318
74gnsZDY50oXQ7mn3j0VtS,Pasión Prohibida,Barilari,heavy-metal,Energetic & Danceable,25,0.555,0.378,0.083,105.01,0.096,0.0262,0.293,0.0,-7.596,6.423
0QOFo0tyB08D2lUCc69WEB,Lo más grande,Alex Ubago,spanish,Energetic & Danceable,25,0.57,0.788,0.742,131.998,0.00331,0.0263,0.439,0.0,-6.317,4.193
6Z6SFFFWgLldSgTFyKyI0i,Anastasia Seabiscuit,Chad Daniels,comedy,Acoustic & Mellow,25,0.68,0.818,0.455,86.087,0.708,0.916,0.622,0.0,-8.723,1.579
7lEB9zJVSZjohbGGfiFsc6,Jumpin' East Of Java,The Brian Setzer Orchestra,rockabilly,Energetic & Danceable,25,0.318,0.941,0.547,203.888,0.00262,0.164,0.128,5.46e-05,-4.921,3.044
5YI3dwhipNoRuHgo6k3pPt,Sé Vos - En Vivo All Boys,Almafuerte,heavy-metal,Energetic & Danceable,25,0.217,0.862,0.572,77.734,0.0284,0.0676,0.792,7.86e-06,-6.906,4.028
4yAsxg07JVPQy3qFn3HKzS,Voy a Enloquecer,Almafuerte,heavy-metal,Energetic & Danceable,25,0.349,0.95,0.445,142.284,6.18e-05,0.13,0.0548,0.00171,-5.95,2.033
3DCswNCOnWhHnq8gIhclyg,Luz Que Inspira a Alma,Cidade Verde Sounds,dub,Energetic & Danceable,25,0.893,0.713,0.806,120.002,0.202,0.0328,0.0935,0.0,-5.965,4.067
0SzwttY3oCODcDna3I9I2l,Quiero Ser luz,Los Indios Tacunau,guitar,Acoustic & Mellow,25,0.554,0.476,0.626,171.654,0.739,0.0608,0.103,2.1e-05,-11.698,3.252
0uqIaHcKYMJVczuKXLAMkf,Dragonheads,Ensiferum,death-metal,Energetic & Danceable,25,0.236,0.949,0.52,124.041,8.69e-06,0.0552,0.0938,0.145,-4.078,5.348
2NFGw4aZ0eVrQu531doQ4r,Volvamos a empezar,Alfredo De Angelis,tango,Acoustic & Mellow,25,0.531,0.23,0.735,115.151,0.891,0.0435,0.271,3.51e-06,-12.747,3.27
7dx7eJiEPmsFyqzCfdti5C,Braços de Amor,Kemuel,groove,Acoustic & Mellow,25,0.271,0.449,0.194,129.464,0.856,0.0307,0.152,6.82e-06,-5.908,5.685
2WK0HQgZnAktJACJOFb2C2,Wedding Story,Mike Birbiglia,comedy,Acoustic & Mellow,25,0.447,0.766,0.474,84.158,0.92,0.935,0.782,0.0,-6.534,6.374
2pyPe084AvBeM4VxqdWet3,Get Rid of That Joke!,Dan Cummins,comedy,Acoustic & Mellow,25,0.604,0.619,0.562,88.668,0.682,0.962,0.86,0.0,-13.426,3.19
1HX0hiVMIEkHKTE6zTo5T7,Bandar Maama,WowKidz,children,Energetic & Danceable,25,0.933,0.833,0.966,109.965,0.305,0.333,0.306,0.0,-4.066,0.735
5VstQo8pGLp593ixXidLDg,The Promise of Sleep,Mike Birbiglia,comedy,Acoustic & Mellow,25,0.57,0.766,0.709,120.953,0.872,0.847,0.843,0.0,-4.987,4.943
47uqiDoUmBVixZG2qftSll,marmalade sunset,forever grown,study,Acoustic & Instrumental,25,0.781,0.211,0.0601,109.984,0.719,0.0397,0.327,0.948,-14.475,2.375
3pGjdNmcVEbSzsyv86ssvV,Metal Malóka,Claustrofobia,death-metal,Energetic & Danceable,25,0.214,0.998,0.055,74.602,0.228,0.324,0.342,7.83e-06,-1.78,3.54
3GlniCHKF0yjuQBMuYPfrG,EVERY GYAL A MY GYAL,Vybz Kartel,dancehall,Energetic & Danceable,25,0.878,0.754,0.883,102.029,0.132,0.244,0.302,0.0,-4.345,3.139
1z8eYOOd1fjxbubkDd8Z9a,Memoria del cuero,Jorge Drexler,afrobeat,Energetic & Danceable,25,0.674,0.869,0.813,117.999,0.374,0.0398,0.089,0.154,-9.837,5.074
1m0cS6nJHKgqZjPj6hgWNR,This Track Is Not Called Quiet on Tha Set,Kyle Kinane,comedy,Acoustic & Mellow,25,0.621,0.626,0.519,87.589,0.67,0.915,0.632,0.0,-6.38,5.183
2JTzKFdvECD4qBh9JxLGzf,Daqui Pra Pior,Surra,death-metal,Energetic & Danceable,25,0.401,0.996,0.324,105.667,0.0021,0.146,0.303,2.46e-06,-3.7,1.911
1910z5NqrGoJ8SuKWNu19D,Bora Bora Bora - Live,Scooter,happy,Energetic & Danceable,25,0.726,0.875,0.523,139.955,0.203,0.193,0.568,0.00151,-5.957,3.838
5GmSjNEypkbo1NCsculloA,Fudge,StopLock,study,Acoustic & Instrumental,25,0.436,0.368,0.188,85.094,0.92,0.512,0.0602,0.452,-15.017,2.165
6V6tGipKy80Lx2ZrSvY3pI,Two Drink Mike,Mike Birbiglia,comedy,Acoustic & Mellow,25,0.566,0.549,0.385,129.117,0.811,0.928,0.711,0.0,-13.479,6.058
6YbYAPFBeRxbIMtVUGcO7I,"Rodney's Wife & Kids, Marriage, Vacations - Live",Rodney Carrington,comedy,Acoustic & Mellow,25,0.581,0.66,0.294,133.094,0.864,0.937,0.753,0.0,-13.641,8.994
6B7OE8O3DQWgzWY2fQMAVD,Femina Ganja,Feminine Hi Fi;Sister Carol;Digitaldubs;Laylah Arruda;Shirley Casa Verde;Mis Ivy;Lei Di Dai,dub,Energetic & Danceable,25,0.778,0.595,0.811,160.025,0.000854,0.24,0.652,0.000493,-9.036,4.471
2xwnLnJVEKEjlg7QxwWX4T,Jerusalem Ridge,Kenny Baker,bluegrass,Acoustic & Mellow,25,0.595,0.393,0.716,122.644,0.828,0.0407,0.123,0.125,-15.391,3.574
5zLVCGMbsFY5Ql27ESCiM9,Sinulle syntymäpäivänäsi,Jaska Mäkynen,tango,Acoustic & Mellow,25,0.316,0.465,0.632,77.309,0.569,0.0292,0.409,1.81e-05,-7.731,3.089
3tuSIZFUb07HoDn24EvSoE,Devil Eyes,Mercyful Fate,death-metal,Energetic & Danceable,25,0.402,0.758,0.726,131.788,0.0162,0.0354,0.0842,0.00701,-12.155,5.872
2Qa3MDbhbTsRVZfw9HjwBJ,When I Was Your Man,Vendredi;ELLE,acoustic,Acoustic & Mellow,25,0.503,0.354,0.372,72.295,0.938,0.0329,0.0987,0.0,-7.493,3.492
05vhv82vFjRflUYxKo0QDt,O' Alaska,Big Jay Oakerson,comedy,Acoustic & Mellow,25,0.423,0.896,0.544,82.096,0.858,0.917,0.728,0.0,-6.985,3.703
1VO8xVwfozbNKhsaZlOEhe,Cool Love 3,Los Amigos Invisibles,afrobeat,Instrumental,25,0.549,0.489,0.648,77.593,0.35,0.0458,0.122,0.926,-13.621,0.628
0pMqxVqhkyRGPeeNqgsLS8,Live In The Sky,Tritonal;Eric Lumiere,trance,Energetic & Danceable,25,0.61,0.88,0.493,121.952,0.00189,0.0361,0.23,0.00249,-5.157,3.642
0sO53kgvUZFEu8Tqne6T7N,Girl Gps,Iliza Shlesinger,comedy,Acoustic & Mellow,25,0.676,0.951,0.251,85.72,0.832,0.94,0.66,0.0,-6.01,4.691
6uT1owSifzpODNW2dZgrCC,Shaza-Superman,Lorne Balfe,british,Instrumental,25,0.178,0.206,0.0358,165.91,0.157,0.0376,0.0953,0.64,-21.593,2.391
5tYlnkguNNQmVrsHiXT9Bx,Vihreät niityt - Green Fields,Olavi Virta,tango,Acoustic & Mellow,25,0.329,0.126,0.176,65.454,0.954,0.0352,0.108,1.11e-05,-14.32,2.978
7E8osPOfj1L5OjlMCFC3aD,Royals,The Baseballs,rockabilly,Energetic & Danceable,25,0.716,0.86,0.94,109.0,0.513,0.0738,0.356,8.35e-06,-5.512,2.919
7FttgFSnOO5xwljvtGDxv1,Save Me,The Delta Bombers,rockabilly,Energetic & Danceable,25,0.583,0.662,0.784,116.614,0.375,0.0274,0.314,0.346,-11.258,3.199
4F5np0vOU7CCFCE0mRLfnh,Maybe,The Fastback,rockabilly,Acoustic & Mellow,25,0.456,0.879,0.967,165.168,0.761,0.0413,0.0794,2.62e-05,-6.04,3.542
5rP8oXjXh3vzWhvdjae9Vn,Comfort from Nothing,Killer Be Killed,groove,Energetic & Danceable,25,0.38,0.978,0.339,160.326,2.64e-05,0.142,0.178,0.0111,-4.493,4.301
4hurKoJaOsZHfHiI4feGyy,Double Talkin' Baby,Gene Vincent & His Blue Caps,rockabilly,Acoustic & Mellow,25,0.516,0.863,0.724,103.328,0.728,0.0635,0.287,0.0,-7.027,2.213
59UOja5WPlavqP10fZPlnX,Hillbilly Cats on Speed,Hillbilly Hellcats,rockabilly,Energetic & Danceable,25,0.351,0.986,0.712,157.814,0.0165,0.0711,0.263,0.00399,-5.64,2.556
4Bsa9IzBxOhsIYJpugwGGk,Souvenirs,The Gathering,goth,Energetic & Danceable,25,0.468,0.675,0.168,113.963,0.00551,0.0338,0.539,0.000247,-6.201,6.114
1DxwWEVXzZB2IqGxI6GYRK,Seven Nation Army - Acoustic Covers Versions of Popular Songs,Vendredi;Chrissy Dave,acoustic,Acoustic & Mellow,25,0.773,0.208,0.538,109.822,0.956,0.0438,0.149,0.0,-9.482,2.373
1Yv49pgnoCEuWXUzY2kdX1,I'll Be with You Tonight,Kyle Kinane,comedy,Acoustic & Mellow,25,0.558,0.588,0.597,80.92,0.834,0.941,0.861,0.0,-7.35,8.004
3Z9P9XOLlISMK0MooS8gsN,She's a Problem,Get Dead,acoustic,Energetic & Danceable,25,0.484,0.953,0.667,97.429,0.000165,0.0927,0.0658,0.00155,-3.557,2.534
6esMo8iWS3YrPxFp6K3FuK,Heaven For a Ted,Midnight Teds,rockabilly,Energetic & Danceable,25,0.401,0.917,0.653,117.354,0.156,0.0564,0.11,5.45e-05,-3.764,4.44
3ggq6p8yXTJMPtGW9NjgCa,One for Jah,Macka B,dub,Energetic & Danceable,25,0.806,0.591,0.738,178.161,0.0272,0.182,0.0947,0.217,-13.786,4.157
4DEtJVdtgva5Ms1U5uzVYK,SOMEBODY'S NIGHT - Remastered 2022,Eikichi Yazawa,rockabilly,Energetic & Danceable,25,0.635,0.838,0.692,120.261,0.262,0.0595,0.0967,0.000168,-9.912,3.817
4NKO0wVXkC435PQivgBpcD,My Favorite Boxer,Martin Lawrence,comedy,Acoustic & Mellow,25,0.509,0.381,0.253,78.081,0.686,0.955,0.984,0.0,-22.709,3.915
7LvHO7C1Wf9wkJW9Wisalo,Outcast,Timo Räisänen,goth,Energetic & Danceable,25,0.468,0.858,0.46,80.133,0.0762,0.0392,0.164,0.0,-4.382,3.831
2Y49TurHu1zt9vNOUmHNrR,Bumfuzzle,Jobii,study,Instrumental,25,0.481,0.619,0.714,85.116,0.179,0.12,0.0784,0.696,-8.558,2.431
7HXAcuJ9yHxxtGmdR0Rj4b,100 Ways,Rob Zombie,industrial,Acoustic & Instrumental,25,0.686,0.656,0.487,92.386,0.802,0.0327,0.498,0.867,-8.92,1.889
7ik3JOQs2mBosl1VnjfID0,Crypto ₿oy,salem ilese,indie-pop,Energetic & Danceable,25,0.641,0.763,0.552,149.891,0.13,0.0428,0.222,0.0,-4.509,2.353
1s9LXkIlLBgZIhaL8vsoAF,Onda Nueve,Astor Piazzolla,tango,Acoustic & Mellow,25,0.398,0.365,0.188,120.973,0.574,0.0378,0.184,0.388,-9.174,6.127
7EytAw7jpuHSPDoro79Rc0,Take My Time,Breakestra;Choklate,afrobeat,Energetic & Danceable,25,0.641,0.884,0.883,104.962,0.0567,0.0602,0.0219,0.0,-5.472,5.016
2zfmrdj03N55KX9epHrTg7,So Help Me God,Front Porch Step,acoustic,Energetic & Danceable,25,0.419,0.855,0.261,154.098,7.69e-05,0.0327,0.272,0.0,-4.782,4.284
6z3MOi8XJ6t3lFL74IFyJ6,The Namesake Reprise,Nitin Sawhney,trip-hop,Acoustic & Instrumental,25,0.524,0.224,0.148,130.093,0.896,0.0327,0.0937,0.686,-11.612,5.068
3eocijVoKZ340ZIkvsatUc,To-Do Lists (Color Coded),She/Her/hers,acoustic,Energetic & Danceable,25,0.566,0.835,0.549,95.009,0.0167,0.0377,0.172,0.0326,-7.985,2.8
6qM3zhKdj7VA8y4xuO27OR,Cancion Del Amor En Zapatillas,Eduardo Falú,guitar,Acoustic & Mellow,25,0.452,0.344,0.354,99.894,0.746,0.0336,0.126,0.00389,-13.823,4.204
1u3LRHgXl6MVsLzKhGSR1r,Open / Wake up Call and Two Other Jokes,Eugene Mirman,comedy,Acoustic & Mellow,25,0.554,0.961,0.217,122.122,0.752,0.824,0.961,0.0,-5.437,4.122
4xN6o0Y195FTgzQvmnuMNw,Make It Easy On Yourself,Gail Blanco,acoustic,Acoustic & Mellow,25,0.391,0.322,0.278,180.048,0.88,0.0322,0.118,0.0,-10.845,3.772
7n55NKrngbj2RWyWIIz4w3,Tu Serás Nuestro Dios,Rat-Zinger;Gatillazo,spanish,Energetic & Danceable,25,0.48,0.968,0.389,119.008,6.62e-06,0.0656,0.0607,0.000959,-3.869,3.42
6wuKQTG5bX38pDnOQODK3M,Rogers Nelson,Morbo y Mambo,afrobeat,Instrumental,25,0.683,0.536,0.845,83.986,0.115,0.0465,0.179,0.692,-8.362,5.378
4hVikGHKBackP6vLFlGYE8,Spanish Eyes,Charlie Rich,rockabilly,Acoustic & Mellow,25,0.463,0.397,0.3,107.34,0.916,0.0287,0.132,0.0184,-12.057,2.866
38qIDDupYe8XIvMrRynpEt,Wind in Your Sails,Joey Cape,acoustic,Acoustic & Mellow,25,0.644,0.34,0.298,129.997,0.491,0.027,0.0829,0.0,-6.759,3.78
4LDShl57Pu2PJvjUv8xLGl,Free Willy,John Pinette,comedy,Acoustic & Mellow,25,0.507,0.605,0.149,105.297,0.829,0.937,0.833,0.0,-17.654,6.128
6geGwNtsM2riKL4okOcYwW,Deem Theatre (Tritonia 399),Rodrigo Deem,trance,Instrumental,25,0.58,0.853,0.0686,125.973,0.11,0.0532,0.292,0.965,-10.207,3.048
0aGP7lKPk7LO0czSXg6xUY,Life Insurance,Steve Rannazzisi,comedy,Acoustic & Mellow,25,0.636,0.866,0.421,89.013,0.838,0.93,0.808,0.0,-5.778,2.488
1Whxt3lFm3WZ5RjayHMucO,Drag Me Down,Son&Dad;Filip Nordin,acoustic,Acoustic & Mellow,25,0.879,0.411,0.609,119.013,0.61,0.0376,0.296,0.0,-5.146,2.353
2HbKANdA9MQE4o3FP0H7JG,Coração Leal,Jefte Santos,groove,Energetic & Danceable,25,0.567,0.569,0.326,144.841,0.164,0.0359,0.289,0.0,-7.02,3.164
3gKF6PkKGTz96d6blRCZGQ,Clara,Punch Brothers,bluegrass,Acoustic & Mellow,25,0.691,0.495,0.611,119.859,0.839,0.0293,0.198,1.59e-05,-6.595,3.356
3aU2GIipAOndHI6Xmd1l1I,Walk Beside Me,Tim O'Brien;Darrell Scott,bluegrass,Acoustic & Mellow,25,0.563,0.445,0.85,102.965,0.975,0.0361,0.178,0.000119,-9.962,4.225
1pm19jjuM0shHxBGUn619j,Trois Vierges - Live At Paradiso,Epica;Roy Khan,opera,Acoustic & Mellow,25,0.194,0.325,0.271,91.343,0.755,0.0339,0.796,0.0,-11.794,5.202
1fdyl4QD6yEvI7ZFEgpBQw,Pou 'Ne Ta Hronia - Remastered,George Dalaras,guitar,Acoustic & Mellow,25,0.431,0.599,0.801,141.245,0.638,0.0366,0.105,0.0,-7.858,2.964
2XT2hFAvG94wu9Zrcfm86Z,Scare Tactic,His Hero Is Gone,grindcore,Instrumental,25,0.252,0.743,0.357,133.303,1.21e-05,0.0403,0.635,0.869,-13.831,1.725
2V3w0JAQYU39IgTlHGMAXZ,Christmas Eve,Nickel Creek,bluegrass,Acoustic & Mellow,25,0.565,0.284,0.241,136.014,0.775,0.0278,0.105,3.47e-06,-10.222,4.38
2YgIMiPKeLMCoX5PfkANGq,Southbound,The Travelin' McCourys,bluegrass,Energetic & Danceable,25,0.51,0.846,0.931,143.489,0.255,0.0306,0.359,0.225,-6.866,3.051
1lfABcpFAezEOgrU0Ifyps,Pretty Daughter,Bad Livers,bluegrass,Acoustic & Mellow,25,0.503,0.387,0.718,118.219,0.855,0.034,0.105,0.000444,-11.937,2.602
3nDETVUcGHylmjSEFcbkm2,Mystery Train,The Grascals,bluegrass,Acoustic & Mellow,25,0.656,0.738,0.598,120.966,0.719,0.0342,0.0799,0.00815,-10.393,3.351
0DQ9q4oTx0W01x0Nqd8f9I,I'm Not Alone,The Infamous Stringdusters,bluegrass,Acoustic & Mellow,25,0.315,0.554,0.323,108.95,0.466,0.0294,0.135,0.138,-9.072,5.122
58kMt9txLUoQxfpMJUaHrW,Social Erosion,Haggus,grindcore,Instrumental,25,0.168,0.997,0.0381,165.239,2.14e-05,0.307,0.112,0.825,-3.688,2.692
2MaGJq34lPkOjpejH48UfH,"Isle Of Hope, Isle Of Tears",Celtic Thunder;Emmet Cahill,opera,Acoustic & Mellow,25,0.216,0.228,0.343,158.215,0.796,0.0356,0.199,3.57e-05,-10.844,4.444
7uksEhi17NeOS5uNyVRggG,Bang Bang,Malie Donn,dancehall,Energetic & Danceable,25,0.679,0.541,0.455,130.549,0.221,0.405,0.111,0.0,-8.653,2.633
2EqxQ03Qo0oNnD2VPkYiSp,Gloryland,Ralph Stanley,bluegrass,Acoustic & Mellow,25,0.335,0.0617,0.238,168.675,0.98,0.0345,0.139,0.000433,-14.874,2.69
2wtpyd1UwiqtGgVtGhF1jR,John Hardy,Tony Rice;Vassar Clements;Jerry Douglas;Todd Phillips;Sam Bush;Béla Fleck,bluegrass,Energetic & Danceable,25,0.456,0.476,0.963,146.198,0.357,0.0306,0.302,0.00308,-15.652,3.486
3MWMOK0bwr339UYEBp1p50,Cumberland River,Dailey & Vincent,bluegrass,Acoustic & Mellow,25,0.598,0.816,0.886,125.004,0.594,0.034,0.281,0.00358,-6.347,3.292
0whM94j1RF0MGmq9QRwBoQ,Passin' Thru,The Travelin' McCourys,bluegrass,Energetic & Danceable,25,0.508,0.77,0.853,128.186,0.202,0.0289,0.0672,0.00866,-5.659,5.42
5d0B19teJRYmeAx1B5vH9K,Ice Queen - Live,Within Temptation,goth,Energetic & Danceable,25,0.295,0.67,0.321,185.116,0.00603,0.0472,0.336,0.0,-8.206,5.167
0TrInX8tkndBWpWyPwfIux,Midnight On The Highway,Hot Rize,bluegrass,Acoustic & Mellow,25,0.658,0.49,0.854,125.223,0.548,0.0306,0.328,0.0104,-12.642,2.745
39GG1KFPegqcjknOasUrg3,Danny Trejo,Plastilina Mosh,afrobeat,Energetic & Danceable,25,0.771,0.968,0.756,93.984,0.288,0.0584,0.0809,0.0,-6.142,4.003
30Odg1UqjMypNvWuVVk2nB,Love Line (with Tinashe) - A-Star Remix,Shift K3Y;Tinashe;A-Star,groove,Energetic & Danceable,25,0.859,0.752,0.743,120.496,0.00692,0.0542,0.0525,0.417,-3.541,3.27
3W5T8cQxNdRRteULtFeQjr,The Sound,Matt Braunger,comedy,Acoustic & Mellow,25,0.594,0.916,0.303,83.573,0.844,0.857,0.764,0.0,-5.198,7.166
11wD8eHJ3nJml1z9ZYMZVt,"Dogs, Dogs and More Dogs",Tommy Ryman,comedy,Acoustic & Mellow,25,0.635,0.79,0.624,120.547,0.774,0.896,0.843,0.0,-7.005,4.087
6AlQHLhyG1eImO3cyZnPTp,Kaunista ja hyvää,Marko Maunuksela,tango,Acoustic & Mellow,25,0.478,0.693,0.38,89.782,0.685,0.0276,0.285,0.0,-4.335,3.688
2KwBxSR5iMttLaJa3gMA7B,Siempre Hace Frio,Cuco Sánchez,guitar,Acoustic & Mellow,25,0.597,0.0938,0.311,114.892,0.903,0.0405,0.125,4.85e-06,-13.838,2.954
7wSKakIRtYIYUZEy4wGcTk,Hard Bass Hard Soundz,X-RX,industrial,Instrumental,25,0.604,0.985,0.278,142.959,0.105,0.0322,0.0358,0.793,-3.583,4.494
2BAON45rMWhGPXp0o7SSHk,Transformados,Kemuel,groove,Acoustic & Mellow,25,0.536,0.639,0.777,132.106,0.736,0.157,0.42,0.0,-4.866,4.525
6iQDUHZSnfjZ10gOsouEYy,Where The Soul Of Man Never Dies (feat. Billy Strings),Dan Tyminski;Billy Strings,bluegrass,Acoustic & Mellow,25,0.593,0.55,0.68,117.405,0.83,0.0287,0.23,0.0,-6.282,2.503
3ySeIhBjPR5oMSRfhQTP0W,Mama - English Version,Il Divo,opera,Acoustic & Mellow,25,0.22,0.386,0.108,82.744,0.74,0.0334,0.14,0.00015,-9.602,3.286
33OvldxXEXdFIDA5fL2r6k,Meu Espirito Voa,Cidade Verde Sounds;Oriente;Pele MilFlows,dub,Acoustic & Mellow,25,0.824,0.489,0.577,93.963,0.539,0.0974,0.103,0.0,-6.763,4.087
3OHI9zHA7GuLmhb1m9fsgo,Acredita,Novo Som,groove,Acoustic & Mellow,25,0.632,0.391,0.221,127.884,0.509,0.0269,0.0999,3.69e-05,-11.149,4.515
3wdmDMmZH625BkHnlPOBmt,Correndo pros Seus Braços,Trazendo a Arca,groove,Energetic & Danceable,25,0.634,0.808,0.285,109.015,0.014,0.0285,0.884,0.0,-6.407,6.26
6WwuU2Qa5bDgmu9Y7H9NPK,Monopólio,BaianaSystem,afrobeat,Energetic & Danceable,25,0.532,0.93,0.785,169.997,0.0136,0.0966,0.496,0.000119,-5.064,3.293
